subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
16,stillhands,stillhands,3,25,0,20140417T110617,1.40E+01,1.20E+00,9,1,10.83,11.43,26,1,26,12   1  13,-1,1.43E+01
16,stillhands,stillhands,3,26,0,20140417T110617,1.58E+01,1.20E+00,10,1,10.57,11.22,47,1,47,17  15  15,-1,1.45E+01
16,stillhands,stillhands,3,27,0,20140417T110617,1.78E+01,1.20E+00,11,0,15.99,16.77,40,1,30,6   5  19,-1,1.98E+01
16,stillhands,stillhands,3,28,0,20140417T110617,1.58E+01,1.20E+00,10,1,8.49,9.12,18,1,18,16   1   1,-1,1.19E+01
16,stillhands,stillhands,3,29,0,20140417T110617,1.78E+01,1.20E+00,11,0,21.53,22.25,26,1,36,5  17  14,-1,2.54E+01
16,stillhands,stillhands,3,30,0,20140417T110617,1.58E+01,1.20E+00,10,1,7.85,8.44,21,1,21,5  15   1,-1,1.13E+01
2,stillhands,stillhands,1,1,0,20130708T165218,3,1.20E+00,1,1,3.19,3.88,7,1,7,1  4  2,-1,7.03E+00
2,stillhands,stillhands,1,2,0,20130708T165218,3,1.20E+00,1,1,2.37,2.96,6,1,6,1  3  2,-1,5.62E+00
2,stillhands,stillhands,1,3,0,20130708T165218,3,1.20E+00,1,1,1.56,2.17,9,1,9,3  3  3,-1,4.98E+00
2,stillhands,stillhands,1,4,0,20130708T165218,2.30E+00,1.20E+00,2,1,3.83,4.38,7,1,7,2  2  3,-1,7.13E+00
2,stillhands,stillhands,1,5,0,20130708T165218,3.74E+00,1.20E+00,3,1,2.13,2.79,8,1,8,4  2  2,-1,5.48E+00
2,stillhands,stillhands,1,6,0,20130708T165218,5.28E+00,1.20E+00,4,1,1.92,2.78,11,1,11,4  6  1,-1,5.68E+00
2,stillhands,stillhands,1,7,0,20130708T165218,6.90E+00,1.20E+00,5,1,4.29,5.16,16,1,16,8  2  6,-1,7.98E+00
2,stillhands,stillhands,1,8,0,20130708T165218,8.59E+00,1.20E+00,6,1,5.24,6.06,18,1,18,1  8  9,-1,8.87E+00
2,stillhands,stillhands,1,9,0,20130708T165218,1.03E+01,1.20E+00,7,1,2.78,3.57,18,1,18,10   4   4,-1,6.49E+00
2,stillhands,stillhands,1,10,0,20130708T165218,1.21E+01,1.20E+00,8,1,6.18,7.04,24,1,24,12   1  11,-1,1.00E+01
2,stillhands,stillhands,1,11,0,20130708T165218,1.40E+01,1.20E+00,9,1,7.89,8.84,30,1,30,10   6  14,-1,1.21E+01
2,stillhands,stillhands,1,12,0,20130708T165218,1.58E+01,1.20E+00,10,1,6.99,7.75,32,1,32,14   3  15,-1,1.11E+01
2,stillhands,stillhands,1,13,0,20130708T165218,1.78E+01,1.20E+00,11,1,11.07,12,40,1,40,6  18  16,-1,1.52E+01
2,stillhands,stillhands,1,14,0,20130708T165218,1.97E+01,1.20E+00,12,0,16.74,17.78,42,1,43,16   8  19,-1,2.08E+01
2,stillhands,stillhands,1,15,0,20130708T165218,1.78E+01,1.20E+00,11,0,17.09,17.99,45,1,46,18   9  19,-1,2.10E+01
2,stillhands,stillhands,1,16,0,20130708T165218,1.58E+01,1.20E+00,10,1,6.59,7.54,28,1,28,1  16  11,-1,1.04E+01
2,stillhands,stillhands,1,17,0,20130708T165218,1.78E+01,1.20E+00,11,1,16.27,17.2,45,1,45,18  16  11,-1,2.02E+01
2,stillhands,stillhands,1,18,0,20130708T165218,1.97E+01,1.20E+00,12,1,3.83,4.76,45,1,45,21  20   4,-1,7.85E+00
2,stillhands,stillhands,1,19,0,20130708T165218,2.17E+01,1.20E+00,13,1,8.32,9.23,39,1,39,6  23  10,-1,1.22E+01
2,stillhands,stillhands,1,20,0,20130708T165218,2.37E+01,1.20E+00,14,0,30,30.1,-1,1,47,16  25   6,-1,3.32E+01
2,stillhands,stillhands,1,21,0,20130708T165218,2.17E+01,1.20E+00,13,0,30,30.1,-1,1,44,13  23   8,-1,3.31E+01
2,stillhands,stillhands,1,22,0,20130708T165218,1.97E+01,1.20E+00,12,1,9.37,10.23,43,1,43,16  20   7,-1,1.33E+01
2,stillhands,stillhands,1,23,0,20130708T165218,2.17E+01,1.20E+00,13,1,18.52,19.47,42,1,42,21   6  15,-1,2.26E+01
2,stillhands,stillhands,1,24,0,20130708T165218,2.37E+01,1.20E+00,14,1,4.76,5.76,35,1,35,24   5   6,-1,8.85E+00
2,stillhands,stillhands,1,25,0,20130708T165218,2.58E+01,1.20E+00,15,0,17.3,18.27,47,1,49,6  27  16,-1,2.14E+01
2,stillhands,stillhands,1,26,0,20130708T165218,2.37E+01,1.20E+00,14,0,19.9,20.85,43,1,58,25  17  16,-1,2.41E+01
2,stillhands,stillhands,1,27,0,20130708T165218,2.17E+01,1.20E+00,13,1,18.14,18.97,51,1,51,21  10  20,-1,2.19E+01
2,stillhands,stillhands,1,28,0,20130708T165218,2.37E+01,1.20E+00,14,0,18.31,19.27,59,1,54,21   9  24,-1,2.24E+01
2,stillhands,stillhands,1,29,0,20130708T165218,2.17E+01,1.20E+00,13,0,10.8,11.91,50,1,40,23  10   7,-1,1.48E+01
2,stillhands,stillhands,1,30,0,20130708T165218,1.97E+01,1.20E+00,12,0,6.24,7.17,25,1,35,12   3  20,-1,1.00E+01
2,stillhands,stillhands,1,31,0,20130708T165218,1.78E+01,1.20E+00,11,1,6.44,7.34,30,1,30,7   5  18,-1,1.03E+01
2,stillhands,stillhands,1,32,0,20130708T165218,1.97E+01,1.20E+00,12,1,10.18,11.13,49,1,49,13  15  21,-1,1.43E+01
2,stillhands,stillhands,1,33,0,20130708T165218,2.17E+01,1.20E+00,13,1,13.47,14.21,26,1,26,3  22   1,-1,1.71E+01
3,stillhands,stillhands,2,1,0,20130709T101209,3,1.20E+00,1,1,1.65,2.21,6,1,6,1  3  2,-1,5.25E+00
3,stillhands,stillhands,2,2,0,20130709T101209,3,1.20E+00,1,1,1.67,2.08,8,1,8,4  1  3,-1,4.90E+00
3,stillhands,stillhands,2,3,0,20130709T101209,3,1.20E+00,1,1,2.43,2.89,6,1,6,1  2  3,-1,5.67E+00
3,stillhands,stillhands,2,4,0,20130709T101209,2.30E+00,1.20E+00,2,1,1.01,1.39,4,1,4,1  2  1,-1,4.13E+00
3,stillhands,stillhands,2,5,0,20130709T101209,3.74E+00,1.20E+00,3,1,11.67,12.52,13,1,13,4  4  5,-1,1.55E+01
3,stillhands,stillhands,2,6,0,20130709T101209,5.28E+00,1.20E+00,4,1,1.71,2.27,12,1,12,2  5  5,-1,5.15E+00
3,stillhands,stillhands,2,7,0,20130709T101209,6.90E+00,1.20E+00,5,1,4.42,5.35,15,1,15,7  5  3,-1,8.24E+00
3,stillhands,stillhands,2,8,0,20130709T101209,8.59E+00,1.20E+00,6,1,4.04,4.66,20,1,20,7  10   3,-1,7.52E+00
3,stillhands,stillhands,2,9,0,20130709T101209,1.03E+01,1.20E+00,7,1,2.39,3.17,17,1,17,6   1  10,-1,6.20E+00
3,stillhands,stillhands,2,10,0,20130709T101209,1.21E+01,1.20E+00,8,1,5.94,6.76,31,1,31,8  11  12,-1,9.58E+00
3,stillhands,stillhands,2,11,0,20130709T101209,1.40E+01,1.20E+00,9,1,5.35,6.25,29,1,29,9  14   6,-1,9.59E+00
3,stillhands,stillhands,2,12,0,20130709T101209,1.58E+01,1.20E+00,10,1,6.47,7.44,29,1,29,1  15  13,-1,1.07E+01
3,stillhands,stillhands,2,13,0,20130709T101209,1.78E+01,1.20E+00,11,1,15.99,16.89,41,1,41,18  15   8,-1,1.99E+01
3,stillhands,stillhands,2,14,0,20130709T101209,1.97E+01,1.20E+00,12,0,12.3,13.3,40,1,41,4  18  19,-1,1.64E+01
3,stillhands,stillhands,2,15,0,20130709T101209,1.78E+01,1.20E+00,11,1,10.45,11.33,34,1,34,9  18   7,-1,1.43E+01
3,stillhands,stillhands,2,16,0,20130709T101209,1.97E+01,1.20E+00,12,1,6.25,7.15,39,1,39,19  12   8,-1,9.96E+00
3,stillhands,stillhands,2,17,0,20130709T101209,2.17E+01,1.20E+00,13,0,16.07,17.19,56,1,53,23  14  16,-1,2.04E+01
3,stillhands,stillhands,2,18,0,20130709T101209,1.97E+01,1.20E+00,12,1,8.8,9.72,30,1,30,7   2  21,-1,1.28E+01
3,stillhands,stillhands,2,19,0,20130709T101209,2.17E+01,1.20E+00,13,1,8.35,9.34,50,1,50,22  18  10,-1,1.23E+01
3,stillhands,stillhands,2,20,0,20130709T101209,2.37E+01,1.20E+00,14,1,7.65,8.44,47,1,47,10  13  24,-1,1.15E+01
3,stillhands,stillhands,2,21,0,20130709T101209,2.58E+01,1.20E+00,15,0,19.17,20.07,68,1,67,23  25  19,-1,2.32E+01
3,stillhands,stillhands,2,22,0,20130709T101209,2.37E+01,1.20E+00,14,1,5.87,6.65,45,1,45,11  24  10,-1,9.53E+00
3,stillhands,stillhands,2,23,0,20130709T101209,2.58E+01,1.20E+00,15,1,6.71,7.44,51,1,51,5  20  26,-1,1.05E+01
3,stillhands,stillhands,2,24,0,20130709T101209,2.79E+01,1.20E+00,16,0,11.11,12.31,62,1,72,26  28  18,-1,1.54E+01
3,stillhands,stillhands,2,25,0,20130709T101209,2.58E+01,1.20E+00,15,1,15.12,16.09,50,1,50,17   7  26,-1,1.93E+01
3,stillhands,stillhands,2,26,0,20130709T101209,2.79E+01,1.20E+00,16,1,10.29,11.42,67,1,67,27  21  19,-1,1.46E+01
3,stillhands,stillhands,2,27,0,20130709T101209,3.00E+01,1.20E+00,17,1,10.31,11.23,87,1,87,26  30  31,-1,1.44E+01
3,stillhands,stillhands,2,28,0,20130709T101209,3.21E+01,1.20E+00,18,1,6.91,7.65,52,1,52,32   1  19,-1,1.06E+01
3,stillhands,stillhands,2,29,0,20130709T101209,3.42E+01,1.20E+00,19,1,6.11,7.15,70,1,70,2  34  34,-1,1.01E+01
3,stillhands,stillhands,2,30,0,20130709T101209,3.64E+01,1.20E+00,20,0,30,30.1,-1,1,85,20  28  37,-1,3.32E+01
3,stillhands,stillhands,2,31,0,20130709T101209,3.42E+01,1.20E+00,19,0,9.74,10.52,70,1,60,34  13  13,-1,1.36E+01
3,stillhands,stillhands,2,32,0,20130709T101209,3.21E+01,1.20E+00,18,0,9.77,10.41,74,1,64,33  14  17,-1,1.37E+01
3,stillhands,stillhands,2,33,0,20130709T101209,3.00E+01,1.20E+00,17,0,11.39,12.12,54,1,55,13  31  11,-1,1.51E+01
3,stillhands,stillhands,2,34,0,20130709T101209,2.79E+01,1.20E+00,16,1,16.03,16.89,53,1,53,2  22  29,-1,1.98E+01
3,stillhands,stillhands,2,35,0,20130709T101209,3.00E+01,1.20E+00,17,0,14.25,15.29,67,1,77,30  29  18,-1,1.83E+01
4,stillhands,stillhands,1,1,0,20130709T140440,3,1.20E+00,1,1,3.2,3.66,7,1,7,1  4  2,-1,8.10E+00
4,stillhands,stillhands,1,2,0,20130709T140440,3,1.20E+00,1,1,2.48,2.97,7,1,7,3  3  1,-1,5.80E+00
4,stillhands,stillhands,1,3,0,20130709T140440,3,1.20E+00,1,1,1.62,1.97,8,1,8,2  2  4,-1,4.83E+00
4,stillhands,stillhands,1,4,0,20130709T140440,2.30E+00,1.20E+00,2,1,2.47,2.88,6,1,6,3  1  2,-1,5.59E+00
4,stillhands,stillhands,1,5,0,20130709T140440,3.74E+00,1.20E+00,3,1,2.53,2.88,8,1,8,3  2  3,-1,5.74E+00
4,stillhands,stillhands,1,6,0,20130709T140440,5.28E+00,1.20E+00,4,1,5.75,6.36,11,1,11,4  4  3,-1,9.30E+00
4,stillhands,stillhands,1,7,0,20130709T140440,6.90E+00,1.20E+00,5,0,10.87,11.53,19,1,20,8  7  5,-1,1.45E+01
4,stillhands,stillhands,1,8,0,20130709T140440,5.28E+00,1.20E+00,4,1,5.62,6.35,13,1,13,5  3  5,-1,9.62E+00
4,stillhands,stillhands,1,9,0,20130709T140440,6.90E+00,1.20E+00,5,1,6.64,7.44,18,1,18,7  4  7,-1,1.07E+01
4,stillhands,stillhands,1,10,0,20130709T140440,8.59E+00,1.20E+00,6,1,8.88,9.84,25,1,25,8  9  8,-1,1.27E+01
4,stillhands,stillhands,1,11,0,20130709T140440,1.03E+01,1.20E+00,7,1,1.82,2.37,21,1,21,10  10   1,-1,5.26E+00
4,stillhands,stillhands,1,12,0,20130709T140440,1.21E+01,1.20E+00,8,1,5.56,6.24,18,1,18,11   1   6,-1,9.17E+00
4,stillhands,stillhands,1,13,0,20130709T140440,1.40E+01,1.20E+00,9,1,19.24,19.97,31,1,31,9   9  13,-1,2.30E+01
4,stillhands,stillhands,1,14,0,20130709T140440,1.58E+01,1.20E+00,10,0,5.65,6.54,19,1,29,1  16  12,-1,9.47E+00
4,stillhands,stillhands,1,15,0,20130709T140440,1.40E+01,1.20E+00,9,1,17.74,18.37,28,1,28,3  11  14,-1,2.14E+01
4,stillhands,stillhands,1,16,0,20130709T140440,1.58E+01,1.20E+00,10,1,16.36,17.19,42,1,42,15  11  16,-1,2.03E+01
4,stillhands,stillhands,1,17,0,20130709T140440,1.78E+01,1.20E+00,11,0,19.56,20.37,37,1,38,7  14  17,-1,2.36E+01
4,stillhands,stillhands,1,18,0,20130709T140440,1.58E+01,1.20E+00,10,0,20.76,21.46,38,1,41,17   8  16,-1,2.45E+01
4,stillhands,stillhands,1,19,0,20130709T140440,1.40E+01,1.20E+00,9,1,28.83,29.51,24,1,24,13   7   4,-1,3.26E+01
4,stillhands,stillhands,1,20,0,20130709T140440,1.58E+01,1.20E+00,10,1,23.77,24.53,29,1,29,9  16   4,-1,2.76E+01
4,stillhands,stillhands,1,21,0,20130709T140440,1.78E+01,1.20E+00,11,1,10.93,11.81,38,1,38,17  17   4,-1,1.51E+01
4,stillhands,stillhands,1,22,0,20130709T140440,1.97E+01,1.20E+00,12,0,9.27,10.04,41,1,31,19   2  10,-1,1.29E+01
4,stillhands,stillhands,1,23,0,20130709T140440,1.78E+01,1.20E+00,11,1,12.36,12.91,46,1,46,18  18  10,-1,1.59E+01
4,stillhands,stillhands,1,24,0,20130709T140440,1.97E+01,1.20E+00,12,1,12.95,13.6,42,1,42,19  19   4,-1,1.67E+01
4,stillhands,stillhands,1,25,0,20130709T140440,2.17E+01,1.20E+00,13,0,30,30.1,-1,1,51,8  22  21,-1,3.32E+01
4,stillhands,stillhands,1,26,0,20130709T140440,1.97E+01,1.20E+00,12,1,14.46,15,41,1,41,7  19  15,-1,1.81E+01
4,stillhands,stillhands,1,27,0,20130709T140440,2.17E+01,1.20E+00,13,0,22.73,23.44,41,1,39,22   3  14,-1,2.65E+01
4,stillhands,stillhands,1,28,0,20130709T140440,1.97E+01,1.20E+00,12,1,3.19,3.97,26,1,26,2   4  20,-1,6.87E+00
4,stillhands,stillhands,1,29,0,20130709T140440,2.17E+01,1.20E+00,13,1,11.82,12.71,39,1,39,14  23   2,-1,1.57E+01
4,stillhands,stillhands,1,30,0,20130709T140440,2.37E+01,1.20E+00,14,1,15.62,16.3,48,1,48,17   6  25,-1,1.95E+01
5,stillhands,stillhands,3,1,0,20130711T133810,3,1.20E+00,1,1,1.05,1.65,8,1,8,2  4  2,-1,4.60E+00
5,stillhands,stillhands,3,2,0,20130711T133810,3,1.20E+00,1,1,1.63,2.27,9,1,9,3  4  2,-1,5.05E+00
5,stillhands,stillhands,3,3,0,20130711T133810,3,1.20E+00,1,1,1.16,1.67,4,1,4,1  1  2,-1,4.39E+00
5,stillhands,stillhands,3,4,0,20130711T133810,2.30E+00,1.20E+00,2,1,0.93,1.29,6,1,6,2  2  2,-1,3.85E+00
5,stillhands,stillhands,3,5,0,20130711T133810,3.74E+00,1.20E+00,3,1,7.95,8.42,9,1,9,4  3  2,-1,1.12E+01
5,stillhands,stillhands,3,6,0,20130711T133810,5.28E+00,1.20E+00,4,1,3.64,4.06,8,1,8,2  5  1,-1,6.90E+00
5,stillhands,stillhands,3,7,0,20130711T133810,6.90E+00,1.20E+00,5,1,1.82,2.37,13,1,13,6  4  3,-1,5.27E+00
5,stillhands,stillhands,3,8,0,20130711T133810,8.59E+00,1.20E+00,6,1,6.63,7.23,17,1,17,5  3  9,-1,1.02E+01
5,stillhands,stillhands,3,9,0,20130711T133810,1.03E+01,1.20E+00,7,0,1.68,2.27,22,1,21,1  10  10,-1,5.07E+00
5,stillhands,stillhands,3,10,0,20130711T133810,8.59E+00,1.20E+00,6,1,7.61,8.13,22,1,22,8  5  9,-1,1.11E+01
5,stillhands,stillhands,3,11,0,20130711T133810,1.03E+01,1.20E+00,7,0,4.66,5.25,15,1,17,7  1  9,-1,8.26E+00
5,stillhands,stillhands,3,12,0,20130711T133810,8.59E+00,1.20E+00,6,1,4.65,5.26,25,1,25,10   6   9,-1,8.23E+00
5,stillhands,stillhands,3,13,0,20130711T133810,1.03E+01,1.20E+00,7,1,5.49,5.93,22,1,22,8  10   4,-1,8.88E+00
5,stillhands,stillhands,3,14,0,20130711T133810,1.21E+01,1.20E+00,8,1,10.65,11.22,26,1,26,3  12  11,-1,1.42E+01
5,stillhands,stillhands,3,15,0,20130711T133810,1.40E+01,1.20E+00,9,1,3.96,4.75,34,1,34,14  15   5,-1,7.91E+00
5,stillhands,stillhands,3,16,0,20130711T133810,1.58E+01,1.20E+00,10,1,2.45,2.96,30,1,30,12  15   3,-1,5.87E+00
5,stillhands,stillhands,3,17,0,20130711T133810,1.78E+01,1.20E+00,11,1,6.67,7.25,40,1,40,18  17   5,-1,1.04E+01
5,stillhands,stillhands,3,18,0,20130711T133810,1.97E+01,1.20E+00,12,1,15.23,15.98,37,1,37,19   5  13,-1,1.91E+01
5,stillhands,stillhands,3,19,0,20130711T133810,2.17E+01,1.20E+00,13,1,18.31,18.96,53,1,53,23  19  11,-1,2.20E+01
5,stillhands,stillhands,3,20,0,20130711T133810,2.37E+01,1.20E+00,14,1,3.27,4.17,40,1,40,8   8  24,-1,7.16E+00
5,stillhands,stillhands,3,21,0,20130711T133810,2.58E+01,1.20E+00,15,1,5.44,5.94,50,1,50,25  16   9,-1,9.02E+00
5,stillhands,stillhands,3,22,0,20130711T133810,2.79E+01,1.20E+00,16,1,6.2,6.85,54,1,54,14  13  27,-1,1.00E+01
5,stillhands,stillhands,3,23,0,20130711T133810,3.00E+01,1.20E+00,17,0,17.76,18.47,71,1,68,23  14  31,-1,2.16E+01
5,stillhands,stillhands,3,24,0,20130711T133810,2.79E+01,1.20E+00,16,1,19.54,20.15,69,1,69,28  13  28,-1,2.31E+01
5,stillhands,stillhands,3,25,0,20130711T133810,3.00E+01,1.20E+00,17,1,6.9,7.64,78,1,78,30  25  23,-1,1.07E+01
5,stillhands,stillhands,3,26,0,20130711T133810,3.21E+01,1.20E+00,18,1,12.76,13.49,56,1,56,2  21  33,-1,1.65E+01
5,stillhands,stillhands,3,27,0,20130711T133810,3.42E+01,1.20E+00,19,0,17.14,18.07,90,1,80,13  34  33,-1,2.11E+01
5,stillhands,stillhands,3,28,0,20130711T133810,3.21E+01,1.20E+00,18,0,20.7,21.44,87,1,80,26  21  33,-1,2.46E+01
5,stillhands,stillhands,3,29,0,20130711T133810,3.00E+01,1.20E+00,17,1,2.12,2.58,60,1,60,30  24   6,-1,5.56E+00
5,stillhands,stillhands,3,30,0,20130711T133810,3.21E+01,1.20E+00,18,1,4.96,5.46,91,1,91,31  31  29,-1,8.47E+00
5,stillhands,stillhands,3,31,0,20130711T133810,3.42E+01,1.20E+00,19,1,3.94,4.36,56,1,56,20  33   3,-1,7.27E+00
5,stillhands,stillhands,3,32,0,20130711T133810,3.64E+01,1.20E+00,20,1,17.49,18.17,72,1,72,17  37  18,-1,2.15E+01
5,stillhands,stillhands,3,33,0,20130711T133810,3.86E+01,1.20E+00,21,1,8.45,9.32,78,1,78,4  38  36,-1,1.24E+01
5,stillhands,stillhands,3,34,0,20130711T133810,4.08E+01,1.20E+00,22,1,15.54,16.18,92,1,92,18  42  32,-1,1.93E+01
5,stillhands,stillhands,3,35,0,20130711T133810,4.31E+01,1.20E+00,23,1,14.8,15.39,79,1,79,35  43   1,-1,1.84E+01
5,stillhands,stillhands,3,36,0,20130711T133810,4.53E+01,1.20E+00,24,0,19.81,20.37,121,1,112,39  28  45,-1,2.36E+01
6,stillhands,stillhands,2,1,0,20130718T145505,3,1.20E+00,1,1,4.17,4.69,9,1,9,2  4  3,-1,8.10E+00
6,stillhands,stillhands,2,2,0,20130718T145505,3,1.20E+00,1,1,1.58,1.99,8,1,8,4  1  3,-1,4.74E+00
6,stillhands,stillhands,2,3,0,20130718T145505,3,1.20E+00,1,1,1.75,2.28,7,1,7,2  2  3,-1,4.97E+00
6,stillhands,stillhands,2,4,0,20130718T145505,2.30E+00,1.20E+00,2,1,0.91,1.3,6,1,6,2  1  3,-1,3.97E+00
6,stillhands,stillhands,2,5,0,20130718T145505,3.74E+00,1.20E+00,3,1,2.61,2.98,8,1,8,2  1  5,-1,5.75E+00
6,stillhands,stillhands,2,6,0,20130718T145505,5.28E+00,1.20E+00,4,1,1.1,1.87,16,1,16,5  5  6,-1,4.79E+00
6,stillhands,stillhands,2,7,0,20130718T145505,6.90E+00,1.20E+00,5,1,8.95,9.63,19,1,19,5  8  6,-1,1.25E+01
6,stillhands,stillhands,2,8,0,20130718T145505,8.59E+00,1.20E+00,6,1,6.27,6.84,21,1,21,4  9  8,-1,9.62E+00
6,stillhands,stillhands,2,9,0,20130718T145505,1.03E+01,1.20E+00,7,1,2.13,2.88,29,1,29,9  11   9,-1,6.07E+00
6,stillhands,stillhands,2,10,0,20130718T145505,1.21E+01,1.20E+00,8,1,2.03,2.67,27,1,27,3  13  11,-1,5.73E+00
6,stillhands,stillhands,2,11,0,20130718T145505,1.40E+01,1.20E+00,9,1,2.75,3.37,34,1,34,13   7  14,-1,6.67E+00
6,stillhands,stillhands,2,12,0,20130718T145505,1.58E+01,1.20E+00,10,1,4.08,4.56,32,1,32,17  13   2,-1,7.70E+00
6,stillhands,stillhands,2,13,0,20130718T145505,1.78E+01,1.20E+00,11,0,12.07,12.62,43,1,44,19  12  13,-1,1.58E+01
6,stillhands,stillhands,2,14,0,20130718T145505,1.58E+01,1.20E+00,10,1,12.58,13.11,40,1,40,13  11  16,-1,1.61E+01
6,stillhands,stillhands,2,15,0,20130718T145505,1.78E+01,1.20E+00,11,1,8.72,9.24,31,1,31,17   6   8,-1,1.21E+01
6,stillhands,stillhands,2,16,0,20130718T145505,1.97E+01,1.20E+00,12,1,11.31,11.81,48,1,48,14  15  19,-1,1.50E+01
6,stillhands,stillhands,2,17,0,20130718T145505,2.17E+01,1.20E+00,13,1,7.96,8.54,34,1,34,2  23   9,-1,1.14E+01
6,stillhands,stillhands,2,18,0,20130718T145505,2.37E+01,1.20E+00,14,1,10.7,11.91,51,1,51,25  16  10,-1,1.49E+01
6,stillhands,stillhands,2,19,0,20130718T145505,2.58E+01,1.20E+00,15,1,8.07,8.54,54,1,54,9  18  27,-1,1.16E+01
6,stillhands,stillhands,2,20,0,20130718T145505,2.79E+01,1.20E+00,16,1,3.85,4.49,34,1,34,3  28   3,-1,7.33E+00
6,stillhands,stillhands,2,21,0,20130718T145505,3.00E+01,1.20E+00,17,1,5.61,6.25,58,1,58,20  31   7,-1,9.64E+00
6,stillhands,stillhands,2,22,0,20130718T145505,3.21E+01,1.20E+00,18,1,2.15,2.8,43,1,43,10  32   1,-1,5.78E+00
6,stillhands,stillhands,2,23,0,20130718T145505,3.42E+01,1.20E+00,19,1,11.67,12.71,99,1,99,34  35  30,-1,1.60E+01
6,stillhands,stillhands,2,24,0,20130718T145505,3.64E+01,1.20E+00,20,0,14.98,15.48,54,1,89,31  36  22,-1,1.87E+01
6,stillhands,stillhands,2,25,0,20130718T145505,3.42E+01,1.20E+00,19,0,11.35,11.91,43,1,51,34   4  13,-1,1.49E+01
6,stillhands,stillhands,2,26,0,20130718T145505,3.21E+01,1.20E+00,18,1,7.88,8.53,64,1,64,9  31  24,-1,1.16E+01
6,stillhands,stillhands,2,27,0,20130718T145505,3.42E+01,1.20E+00,19,1,14.24,14.69,51,1,51,3  14  34,-1,1.77E+01
6,stillhands,stillhands,2,28,0,20130718T145505,3.64E+01,1.20E+00,20,1,17.09,17.59,63,1,63,36  13  14,-1,2.07E+01
6,stillhands,stillhands,2,29,0,20130718T145505,3.86E+01,1.20E+00,21,1,12.19,12.81,64,1,64,9  38  17,-1,1.59E+01
6,stillhands,stillhands,2,30,0,20130718T145505,4.08E+01,1.20E+00,22,1,10.63,11.32,83,1,83,36  41   6,-1,1.44E+01
6,stillhands,stillhands,2,31,0,20130718T145505,4.31E+01,1.20E+00,23,1,10.85,11.82,106,1,106,44  21  41,-1,1.50E+01
6,stillhands,stillhands,2,32,0,20130718T145505,4.53E+01,1.20E+00,24,0,21.66,22.44,113,1,93,23  45  25,-1,2.57E+01
6,stillhands,stillhands,2,33,0,20130718T145505,4.31E+01,1.20E+00,23,1,13.32,14.01,94,1,94,38  44  12,-1,1.70E+01
6,stillhands,stillhands,2,34,0,20130718T145505,4.53E+01,1.20E+00,24,0,9.33,10.03,85,1,87,7  35  45,-1,1.32E+01
6,stillhands,stillhands,2,35,0,20130718T145505,4.31E+01,1.20E+00,23,1,6.73,7.34,74,1,74,9  21  44,-1,1.05E+01
6,stillhands,stillhands,2,36,0,20130718T145505,4.53E+01,1.20E+00,24,0,20.49,21.05,74,1,78,9  44  25,-1,2.41E+01
7,stillhands,stillhands,3,1,0,20130724T113655,3,1.20E+00,1,1,4.27,4.65,6,1,6,1  1  4,-1,7.74E+00
7,stillhands,stillhands,3,2,0,20130724T113655,3,1.20E+00,1,1,3.03,3.77,7,1,7,2  2  3,-1,6.26E+00
7,stillhands,stillhands,3,3,0,20130724T113655,3,1.20E+00,1,1,1.28,1.69,8,1,8,4  2  2,-1,4.31E+00
7,stillhands,stillhands,3,4,0,20130724T113655,2.30E+00,1.20E+00,2,1,0.79,1.19,5,1,5,1  2  2,-1,3.66E+00
7,stillhands,stillhands,3,5,0,20130724T113655,3.74E+00,1.20E+00,3,1,1.37,1.88,10,1,10,1  4  5,-1,4.74E+00
7,stillhands,stillhands,3,6,0,20130724T113655,5.28E+00,1.20E+00,4,1,6.18,6.55,13,1,13,4  4  5,-1,9.54E+00
7,stillhands,stillhands,3,7,0,20130724T113655,6.90E+00,1.20E+00,5,1,4,4.57,14,1,14,6  2  6,-1,7.41E+00
7,stillhands,stillhands,3,8,0,20130724T113655,8.59E+00,1.20E+00,6,1,4.54,5.07,18,1,18,3  10   5,-1,7.90E+00
7,stillhands,stillhands,3,9,0,20130724T113655,1.03E+01,1.20E+00,7,0,11.32,11.72,22,1,21,4  9  8,-1,1.45E+01
7,stillhands,stillhands,3,10,0,20130724T113655,8.59E+00,1.20E+00,6,0,1.64,2.07,11,1,12,9  2  1,-1,4.70E+00
7,stillhands,stillhands,3,11,0,20130724T113655,6.90E+00,1.20E+00,5,0,15.35,16.29,17,1,16,3  8  5,-1,1.91E+01
7,stillhands,stillhands,3,12,0,20130724T113655,5.28E+00,1.20E+00,4,1,14.63,15,13,1,13,5  4  4,-1,1.91E+01
7,stillhands,stillhands,3,13,0,20130724T113655,6.90E+00,1.20E+00,5,1,2.88,3.76,12,1,12,3  6  3,-1,6.55E+00
7,stillhands,stillhands,3,14,0,20130724T113655,8.59E+00,1.20E+00,6,1,5.45,5.87,14,1,14,2  4  8,-1,8.52E+00
7,stillhands,stillhands,3,15,0,20130724T113655,1.03E+01,1.20E+00,7,1,2.71,3.17,20,1,20,9   1  10,-1,5.86E+00
7,stillhands,stillhands,3,16,0,20130724T113655,1.21E+01,1.20E+00,8,1,5.5,5.87,20,1,20,6  12   2,-1,8.52E+00
